player,season,mp,y_offense,y_defense,y_total,ours_offense,ours_defense,direct_defense,hat_defense,ours_total,direct_total,struct_offense,struct_defense,struct_total,eRO,eRD,eRT,paine_mp,match
Zaza Pachulia,2015-16,2004.0,-1.7999999523162842,1.7000000476837158,-0.10000000149011612,-1.744430302960236,1.4547269000798257,1.3928445772118934,1.5475503843817242,-0.2897034028804102,0.26176123740917423,0.004961700823580278,1.4195343707085444,1.4244960715321247,-0.381137682,0.463175289,0.082037606,2004.0,exact
Andre Roberson,2015-16,1553.0,-0.6000000238418579,1.2999999523162842,0.699999988079071,-0.4495052436204971,2.549488998989794,2.598065920769465,2.476623616320287,2.0999837553692973,1.9673481924514895,-1.9703666732575014,1.2879954500059403,-0.6823712232515611,-0.18578601,1.464014976,1.278228966,1553.0,exact
Ersan Ilyasova,2015-16,1881.0,0.0,-0.20000000298023224,-0.20000000298023224,-1.1753060509908364,-0.563864539690873,-0.8846851616349113,-0.08263360677481559,-1.7391705906817094,-2.249504525922081,-1.1654198125647466,0.6017152725743313,-0.5637045399904153,-0.20069015741626794,-0.582590939216906,-0.7832810968708135,1881.0,fuzzy
Joe Johnson,2015-16,2703.0,0.8999999761581421,-1.7999999523162842,-0.8999999761581421,2.047362641150041,-2.217110558629704,-2.3498353499911158,-2.018023371587587,-0.169747917479663,-0.39043331428192324,1.309508718330866,-1.2428120402834093,0.06669667804745671,0.3577758346252313,-1.115606666299667,-0.7578308316744359,2703.0,exact
Mason Plumlee,2015-16,2084.0,-0.10000000149011612,-0.4000000059604645,-0.5,-0.13782341846428034,-0.08642725744051921,-0.03081518588722411,-0.16984536477046186,-0.22425067590479955,0.17324943916413002,0.12685674481527015,-0.565777973039843,-0.43892122822457286,0.120405033,0.761543232,0.881948265,2084.0,exact
Deron Williams,2015-16,2106.0,0.0,-0.6000000238418579,-0.5,-0.0923656778166944,-0.9722986002591187,-1.0184899217355432,-0.903011618044482,-1.064664278075813,-0.9135520965022631,0.9689976776636791,-0.7615839411405769,0.20741373652310213,0.337268986,-0.713481996,-0.37621301,2106.0,exact
Allen Crabbe,2015-16,2105.0,0.5,-1.100000023841858,-0.6000000238418579,0.2331197174511416,-1.1659056862762636,-1.1763975045358783,-1.1501679588868416,-0.932785968825122,-0.5593226565569068,-0.8222225319618875,-0.7474820051462328,-1.5697045371081204,0.770613243,-0.541702511,0.228910732,2105.0,exact
Channing Frye,2015-16,1200.0,0.800000011920929,0.20000000298023224,1.0,0.32294218673951486,0.43945980559109293,0.48538051580849784,0.37057874026498555,0.7624019923306078,0.5034481060595498,-0.9025439174561407,0.42347159659068484,-0.47907232086545587,-0.20849729957333338,0.30218426680500005,0.09368696686,1200.0,exact
Blake Griffin,2015-16,1170.0,0.8999999761581421,0.20000000298023224,1.0,0.5831407842718482,0.1369133607880199,0.11557656942171757,0.16891854783747343,0.7200541450598681,1.090901720323477,-0.4064616761892972,0.6540955632396588,0.2476338870503616,2.696042446,-0.026067067,2.669975379,1170.0,exact
CJ Miles,2015-16,1464.0,0.8999999761581421,-0.699999988079071,0.20000000298023224,0.2616290476666921,-0.2221244910525806,-0.3317291779473967,-0.057717460710356494,0.03950455661411148,-0.39841096230970013,0.8625708691438323,0.6753191684628561,1.5378900376066884,-0.117491334,-0.05567819,-0.173169525,1464.0,exact
Raul Neto,2015-16,1499.0,-1.2000000476837158,1.5,0.30000001192092896,-0.7355911197678534,1.2338200661810779,1.1161384487267134,1.4103424923626244,0.49822894641322446,0.5679634966714142,-0.10562260813175137,1.340251509650995,1.2346289015192438,-1.664944908,0.124837293,-1.5401076149999997,1499.0,exact
Justise Winslow,2015-16,2232.0,-2.4000000953674316,1.600000023841858,-0.699999988079071,-2.809618392198379,1.5920558998667365,1.6389120012705378,1.5217717477610349,-1.2175624923316426,-0.586074170652978,-1.5935555971265336,1.412044784017934,-0.18151081310859962,-2.257211835,1.106451554,-1.15076028,2232.0,exact
Bismack Biyombo,2015-16,1808.0,-2.5999999046325684,2.200000047683716,-0.4000000059604645,-2.509229906249944,1.7692363115117473,1.901705131094842,1.5705330821371053,-0.7399935947381966,-0.5091160042702184,-1.3844378303726304,1.7211462981672707,0.33670846779464036,-2.458266527,1.520585836,-0.937680691,1808.0,exact
Boris Diaw,2015-16,1386.0,0.10000000149011612,0.4000000059604645,0.4000000059604645,-0.3406059023652976,0.8367855580862296,0.9511185702048888,0.6652860399082409,0.496179655720932,0.3211672996663604,-1.194187895479371,1.9917453607908495,0.7975574653114785,0.00277296,-0.05374808100000001,-0.050975121,1386.0,exact
Taj Gibson,2015-16,1936.0,-0.699999988079071,0.20000000298023224,-0.5,-1.1841132143912534,0.4319690925694451,0.5167172539898911,0.3048468504387761,-0.7521441218218083,-0.7874931098429268,-0.8202425435104193,0.3959180742018997,-0.4243244693085196,0.011280059000000002,0.455927365,0.4672074239999999,1936.0,exact
TJ McConnell,2015-16,1606.0,-0.20000000298023224,0.10000000149011612,-0.10000000149011612,-0.26487307423092404,0.029587332953253165,-0.2590168705371009,0.46249363818878414,-0.23528574127767088,-0.38458901375932025,1.0136145383707191,-0.025783028372414717,0.9878315099983044,-0.8112022439999999,0.424378147,-0.386824097,1606.0,exact
Tony Parker,2015-16,1980.0,-0.5,0.0,-0.5,0.034136217872026586,-0.09818154717294662,-0.23982323690224616,0.11428098742100264,-0.06404532930092004,0.08662193478605572,0.012184803128974,1.2407875652215687,1.2529723683505427,0.995246697,0.071104784,1.066351482,1980.0,exact
Ish Smith,2015-16,2239.0,0.30000001192092896,-1.100000023841858,-0.800000011920929,-0.31856053580018445,-1.4620347709632977,-1.4260053697658723,-1.5160788727594359,-1.780595306763482,-1.9267199268789073,0.7021972780832841,-1.4404301539091864,-0.7382328758259022,-0.7791508197092453,-0.7007211069030818,-1.4798719263367572,2239.0,exact
Evan Turner,2015-16,2271.0,-1.5,0.699999988079071,-0.8999999761581421,-1.179824671999248,0.5626684668944107,0.5154919364970756,0.6334332624904134,-0.6171562051048373,-0.5222581658706783,0.1436306532187809,0.9993623271485149,1.1429929803672958,-0.508813278,0.837171937,0.328358659,2271.0,exact
Wesley Johnson,2015-16,1666.0,-2.0999999046325684,1.7999999523162842,-0.30000001192092896,-2.1538668262789256,2.297293375087145,2.356409668415891,2.208618935094027,0.1434265488082196,0.5253515246802614,-1.1558786927601297,1.8061956038962754,0.6503169111361458,-1.958932176,1.900184824,-0.058747352,1666.0,exact
Iman Shumpert,2015-16,1316.0,-1.0,1.399999976158142,0.4000000059604645,-1.629488851292563,1.2063547254845628,1.1409958454897193,1.3043930454768276,-0.42313412580800014,-0.41807847426231026,-1.003258678042885,0.7604515576945863,-0.24280712034829866,-1.8561498769999998,2.337065545,0.480915669,1316.0,exact
Darrell Arthur,2015-16,1516.0,-1.899999976158142,1.7999999523162842,-0.10000000149011612,-1.8307620713420654,0.8798855777630529,0.9459005009722521,0.780863192949254,-0.9508764935790125,-1.7637002919079858,-1.5376998162695306,0.9738774993699566,-0.563822316899574,-0.841697743,0.251713284,-0.58998446,1516.0,exact
Devin Harris,2015-16,1280.0,-0.10000000149011612,0.30000001192092896,0.20000000298023224,-0.6844336403467959,1.0115334568888632,0.997266153424596,1.032934412085264,0.3270998165420673,-0.6171181100293442,0.757347163698628,0.45899081433346145,1.2163379780320893,-0.9251846340000001,0.176879193,-0.748305441,1280.0,exact
Luc Mbah a Moute,2015-16,1274.0,-3.200000047683716,3.5,0.30000001192092896,-2.936051428633137,2.750450444670488,2.512078626448559,3.1080081720033803,-0.18560098396264912,-0.9595591965687073,-3.3031673075568,3.603258010580941,0.30009070302414065,-2.06651626,0.9474544069999999,-1.119061853,1274.0,exact
Elfrid Payton,2015-16,2145.0,-0.6000000238418579,-0.4000000059604645,-1.0,-0.9802276835487275,-0.783547391703758,-0.7208703049289453,-0.877563021865977,-1.7637750752524854,-1.5618616973054806,0.3206929337409059,-0.7354825195433867,-0.4147895858024808,-0.713554285,-0.245756501,-0.959310787,2145.0,exact
Gerald Green,2015-16,1557.0,-0.5,0.20000000298023224,-0.30000001192092896,-1.0726904894742515,-0.2863644552548439,-0.2856260670688115,-0.2874720375338924,-1.3590549447290954,-1.56660106369029,-0.12088313096687459,0.4140048826605284,0.2931217516936538,-1.391373723,-0.287157117,-1.6785308399999999,1557.0,exact
Zach Randolph,2015-16,2016.0,1.0,-1.7999999523162842,-0.800000011920929,0.6117719216716512,-1.2966681849698052,-1.3262797852443646,-1.2522507845579662,-0.684896263298154,-0.4930117790878388,0.5774720402879776,-0.5387375491692382,0.03873449111873939,1.122746692,-1.466310561,-0.343563868,2016.0,exact
Anthony Tolliver,2015-16,1341.0,0.10000000149011612,0.0,0.10000000149011612,-0.9639818652737889,1.1585960887500064,1.0743549726602672,1.2849577628846152,0.19461422347621748,-0.45442292730943334,-0.722520547774384,1.3916121194451025,0.6690915716707185,-0.7715005639999999,-0.24927652800000002,-1.020777092,1341.0,exact
Raymond Felton,2015-16,2192.0,-0.30000001192092896,-0.800000011920929,-1.100000023841858,-0.5516015170286389,-1.1703551004657768,-1.224500039162664,-1.0891376924204466,-1.7219566174944156,-1.5230845761258955,0.5984417960397094,-0.8427602638539603,-0.24431846781425093,-1.324618893,-0.240666789,-1.565285682,2192.0,exact
JJ Barea,2015-16,1667.0,1.100000023841858,-1.899999976158142,-0.699999988079071,0.9618200178396337,-2.0091173009757513,-2.0209398007097943,-1.9913835513746865,-1.0472972831361176,-1.451520974502851,0.5639645564145636,-1.4984656584105893,-0.9345011019960258,0.65323904,-2.473497601,-1.82025856,1667.0,exact
Bradley Beal,2015-16,1708.0,0.699999988079071,-1.399999976158142,-0.800000011920929,1.1070035049016296,-1.590029367559526,-1.6427465193960302,-1.5109536398047698,-0.4830258626578965,-0.9621075895154361,0.19736450616785758,-0.6562569582921871,-0.4588924521243295,0.8753877500000001,-0.7659858630000002,0.109401888,1708.0,exact
Dwight Howard,2015-16,2280.0,-1.7999999523162842,0.5,-1.2999999523162842,-0.5301382907340574,0.8819505546945003,1.0081830473615565,0.6926018156939161,0.35181226396044296,0.6672660507481991,0.5446727090475028,0.0435095342658362,0.588182243313339,-0.302952915,0.609862878,0.306909963,2280.0,exact
Shaun Livingston,2015-16,1520.0,-0.10000000149011612,-0.4000000059604645,-0.5,0.10844688393994815,-0.03455381354431075,-0.09671911455037226,0.05869413796478149,0.0738930703956374,-0.11369486092820084,-0.941960889852816,0.6648305224024964,-0.2771303674503196,-0.117380261,-0.386281482,-0.503661743,1520.0,exact
ETwaun Moore,2015-16,1263.0,-0.30000001192092896,0.30000001192092896,-0.10000000149011612,0.12144526267031557,-0.9282202756703375,-0.9849149433235617,-0.8431782741905014,-0.806775013000022,-1.0444593197171728,-1.0759951613161083,-0.23132746231224255,-1.3073226236283508,-0.272257527,0.121830525,-0.150427002,1263.0,exact
Markieff Morris,2015-16,1629.0,-2.799999952316284,2.0999999046325684,-0.699999988079071,-1.928807886714398,0.7836576249885323,0.8058477990703191,0.7503723638658523,-1.1451502617258658,-1.490144003000011,-1.1115692781573547,0.4817963991943337,-0.629772878963021,-2.317855532693677,0.19710091482504602,-2.120754617868631,1629.0,exact
Larry Nance Jr.,2015-16,1266.0,-1.0,1.0,0.0,-1.0625474065133422,0.8369538523270401,0.7983600555700473,0.8948445474625295,-0.22559355418630211,-0.16351950729073436,-1.842196075656149,0.1160699511686975,-1.7261261244874515,-0.330766235,0.686926286,0.356160051,1266.0,exact
Brandon Bass,2015-16,1342.0,0.0,-0.4000000059604645,-0.4000000059604645,0.3526932973262163,-0.7606636567919492,-0.683521041179664,-0.8763775802103771,-0.40797035946573296,-0.6190388753876089,-2.201084378299227,-0.7875778562085769,-2.988662234507804,1.623996079,0.169875928,1.7938720069999998,1342.0,exact
Gary Harris,2015-16,2439.0,0.4000000059604645,-1.899999976158142,-1.5,0.03969538788217223,-1.446406066789185,-1.4671282345184384,-1.415322815195305,-1.4067106789070127,-2.016956337828461,-0.6571204740720358,-1.7358317376038483,-2.392952211675884,0.781208459,-0.406032717,0.375175742,2439.0,exact
Lavoy Allen,2015-16,1599.0,-0.5,-0.5,-1.0,-0.39505887986933913,0.9350724736248076,0.9534877681482556,0.9074495318396355,0.5400135937554684,1.2187526651521854,-1.717943587995541,1.2262509200973501,-0.49169266789819077,-1.244440816,0.542173265,-0.702267551,1599.0,exact
Jerryd Bayless,2015-16,1505.0,0.20000000298023224,-0.8999999761581421,-0.699999988079071,0.590049879890984,-2.1014570858448227,-1.993270018138942,-2.2637376874036446,-1.5114072059538386,-1.0917996820549567,0.14010317182472257,-2.0748390262681826,-1.93473585444346,0.46198813699999997,-1.255670836,-0.7936827,1505.0,exact
Gerald Henderson,2015-16,1431.0,-1.100000023841858,0.4000000059604645,-0.699999988079071,-1.2086286637790333,0.0948736729792892,-0.010899648182454138,0.2535336547219042,-1.1137549907997442,-0.8034587581957977,-1.069054282733437,-0.15349930097495373,-1.2225535837083907,-0.362423758,-0.419760483,-0.782184241,1431.0,exact
Ronnie Price,2015-16,1211.0,-1.7000000476837158,1.5,-0.30000001192092896,-1.2131284527172228,2.254854656028974,2.1535650580226067,2.4067890530385254,1.0417262033117514,-0.18988907742012806,-0.5568706866553406,2.285949192277869,1.7290785056225286,-1.436133992,1.111981463,-0.324152529,1211.0,exact
Harrison Barnes,2015-16,2042.0,-0.6000000238418579,-0.800000011920929,-1.399999976158142,-0.04967976264629655,-0.3790371199018289,-0.43368275955891594,-0.29706866041619845,-0.42871688254812546,-0.23423280876559407,-0.8234718701608648,0.5834066170629987,-0.24006525309786608,0.679814889,-0.624068805,0.055746084,2042.0,exact
Corey Brewer,2015-16,1669.0,-1.899999976158142,0.800000011920929,-1.100000023841858,-1.9672722376119716,0.9922587218047297,0.8078769202304215,1.2688314241661922,-0.9750135158072418,-0.6564688982520726,0.21206862392666861,0.7256247465809099,0.9376933705075785,-1.5640895149999998,-0.540704095,-2.10479361,1669.0,exact
Jon Leuer,2015-16,1255.0,-0.8999999761581421,0.30000001192092896,-0.5,-0.6168509953236536,0.6964758123838657,0.7445196357631865,0.6244100773148847,0.07962481706021207,0.23768836113616254,-1.839955188875268,0.2139084224370792,-1.626046766438189,-0.24769626599999997,0.548068126,0.300371861,1255.0,exact
JaMychal Green,2015-16,1446.0,-1.2000000476837158,0.10000000149011612,-1.100000023841858,-0.7847763304409169,0.09905991504060717,0.1734848588824142,-0.012577500722103382,-0.6857164154003097,-0.6946764939971638,-1.1272774050183623,0.055069360965765556,-1.0722080440525967,-1.048128772,-0.482075704,-1.530204475,1446.0,exact
Jeff Green,2015-16,2253.0,-0.800000011920929,-0.800000011920929,-1.600000023841858,-0.8748809678843147,-0.7537477428176955,-0.8777079165377418,-0.5678074822376261,-1.62862871070201,-2.198811270453325,-0.34774548051195747,0.25343482264367406,-0.09431065786828341,-0.5559684850372837,-0.6490900727691967,-1.20505855780648,2253.0,exact
Rodney Stuckey,2015-16,1275.0,-0.30000001192092896,-0.4000000059604645,-0.699999988079071,-1.139577898927503,0.3233139655953027,0.27624974253373,0.39391030018766177,-0.8162639333322003,-0.6777517926684663,-0.7721884902739082,0.6154613354624107,-0.15672715481149757,-1.839605469,-0.273681864,-2.113287333,1275.0,exact
Jerami Grant,2015-16,2066.0,-2.5,0.8999999761581421,-1.600000023841858,-3.074610169968187,0.5185697920370971,0.39535048611083295,0.7033987509264931,-2.55604037793109,-2.7647343776929083,-1.9645492722653475,0.4895578228354587,-1.4749914494298888,-2.315128445,0.135268031,-2.179860413,2066.0,exact
Frank Kaminsky,2015-16,1708.0,-1.399999976158142,0.0,-1.399999976158142,-2.045042106423198,0.35475631553130005,0.34276906677722246,0.3727371886624164,-1.6902857908918978,-1.99119736846835,-0.8737852431108569,1.067936389131799,0.19415114602094208,-1.473504483,-0.404035351,-1.877539835,1708.0,exact
Timofey Mozgov,2015-16,1326.0,-3.299999952316284,2.299999952316284,-1.0,-4.1740710214382775,0.9295919022566468,1.0141510439568133,0.802753189706397,-3.244479119181631,-2.5315697981303593,-2.8173708367953845,0.8181228026878143,-1.9992480341075702,-1.533102633,-0.380073844,-1.913176477,1326.0,exact
Lance Thomas,2015-16,1313.0,-0.8999999761581421,0.0,-0.8999999761581421,-1.0565899089109638,-0.5000356246842024,-0.4607963013936481,-0.5588946096200339,-1.5566255335951662,-1.9714548835898318,-1.596149225505154,-0.7293699670562194,-2.3255191925613734,-0.19997773199999996,-1.465468805,-1.665446537,1313.0,exact
Randy Foye,2015-16,1642.0,-1.399999976158142,-0.10000000149011612,-1.5,-1.0609962392965075,-0.9366452121940974,-0.9546509397308748,-0.9096366208889313,-1.997641451490605,-2.40020123855915,-1.1860891927494455,-0.022228871438187303,-1.2083180641876328,-2.0133332497624847,-0.48838486624847754,-2.5017181160109625,1642.0,exact
Eric Gordon,2015-16,1481.0,0.5,-1.7999999523162842,-1.2999999523162842,-0.04560376280015708,-1.3502114712591764,-1.3368910327105745,-1.3701921290820789,-1.3958152340593335,-1.0457893956071176,-0.40134402926159535,-0.9591084751215441,-1.3604525043831395,1.183557875,-1.006471386,0.17708648899999999,1481.0,exact
Jonas Jerebko,2015-16,1176.0,-2.0999999046325684,1.100000023841858,-1.0,-2.269216624734106,0.5626481910281134,0.5580022592508306,0.5696170886940375,-1.7065684337059925,-1.789362322618173,-1.9779785695185366,0.8139029131603635,-1.1640756563581731,-2.158803459,-0.204753411,-2.363556871,1176.0,exact
Kyle Anderson,2015-16,1245.0,-1.5,0.30000001192092896,-1.2000000476837158,-1.5237259245812904,1.3589293141134196,1.1439001998454936,1.6814729855153088,-0.16479661046787086,0.832140242793406,-1.3994703432846374,2.4301371573902415,1.0306668141056041,-1.275965294,2.846605221,1.570639927,1245.0,exact
Toney Douglas,2015-16,1262.0,0.8999999761581421,-2.0999999046325684,-1.100000023841858,0.3286956325060253,-1.42091419459432,-1.624873356439446,-1.1149754518266313,-1.0922185620882947,-0.8510578961064872,-0.6229730808429552,-1.3468737333294158,-1.969846814172371,0.130260892,-0.371814179,-0.24155328700000003,1262.0,exact
Maurice Harkless,2015-16,1457.0,-0.30000001192092896,-1.0,-1.399999976158142,-0.6823858050136714,-0.3746838362036101,-0.2526643754496432,-0.5577130273345605,-1.0570696412172815,-1.0435684672092385,-0.9916442833683512,-0.8817900000148006,-1.8734342833831517,-0.168696664,-0.018786639,-0.187483303,1457.0,exact
Kosta Koufos,2015-16,1482.0,-1.600000023841858,0.20000000298023224,-1.399999976158142,-1.5018490379037743,-0.21224649697940579,-0.22145554851960877,-0.19843291966910134,-1.7140955348831801,-1.6881669632279983,-1.4391687538375404,-0.22135330965220845,-1.6605220634897488,-1.284466247,-0.8830534,-2.167519648,1482.0,exact
Trey Burke,2015-16,1366.0,0.6000000238418579,-2.0999999046325684,-1.5,0.5151938380975528,-2.0297941462106834,-1.9546892920282346,-2.1424514274843576,-1.5146003081131307,-1.4301231548717859,2.1967146734069947,-0.9543144586921084,1.2424002147148863,-0.603315259,-1.708115786,-2.311431046,1366.0,exact
Kenneth Faried,2015-16,1694.0,0.8999999761581421,-2.5999999046325684,-1.7000000476837158,1.219476123730349,-1.0569399865486147,-1.0377111570409507,-1.0857832308101105,0.16253613718173443,0.08730592262749681,-0.1655589972971642,-1.5285562996910045,-1.6941152969881688,1.521350138,-0.920211636,0.601138502,1694.0,exact
Jordan Hill,2015-16,1513.0,-1.2000000476837158,-0.4000000059604645,-1.600000023841858,-1.4135495652084094,0.18103275268812105,0.18242423055428858,0.17894553588886977,-1.2325168125202883,-0.7343346745659436,-1.5587444567966982,0.8536887279017131,-0.705055728894985,-0.8299265649999998,-0.16047792,-0.990404485,1513.0,exact
Tony Snell,2015-16,1301.0,-2.4000000953674316,1.0,-1.2999999523162842,-1.841254925070615,0.9780323330433256,1.039808587417535,0.8853679514820119,-0.8632225920272893,-0.17425740698815848,-1.826252997255238,1.382082538526074,-0.44417045872916394,-2.763362933,0.180103266,-2.583259667,1301.0,exact
Aron Baynes,2015-16,1233.0,-1.7999999523162842,0.30000001192092896,-1.5,-2.2958422688677547,0.01660735715383671,0.05955943636473229,-0.04782076166250666,-2.279234911713918,-1.9947784370030852,-1.4336293556046975,-0.058739055785178074,-1.4923684113898756,-0.791155405,-0.679615223,-1.470770628,1233.0,exact
Meyers Leonard,2015-16,1333.0,-1.0,-0.6000000238418579,-1.600000023841858,-0.3602182090152881,-1.316849181622958,-0.9738733388516007,-1.8313129457799942,-1.677067390638246,-1.6360951068161167,-0.6514795958183475,-1.8064875711849229,-2.4579671670032703,-0.9482726689999998,-1.20606596,-2.154338629,1333.0,exact
Dion Waiters,2015-16,2152.0,-1.0,-1.100000023841858,-2.0,-1.0975979555735629,-0.8445090019658859,-0.8663875732263852,-0.8116911450751368,-1.9421069575394487,-0.7986127293505643,-0.9410749041913413,-0.82946274659853,-1.7705376507898714,-0.84208341,-0.120200695,-0.9622841049999998,2152.0,exact
Willie CauleyStein,2015-16,1412.0,-1.100000023841858,-0.699999988079071,-1.7999999523162842,0.5563213142687367,-0.35578835052196617,-0.3332845689745419,-0.3895440228431026,0.2005329637467705,-0.1312278193842986,-0.08764210365823069,-0.540620829800034,-0.6282629334582647,-0.422243464,0.12232515300000002,-0.299918311,1412.0,exact
Jamal Crawford,2015-16,2126.0,0.4000000059604645,-2.5999999046325684,-2.0999999046325684,0.7512713265462948,-1.6698869374128158,-1.6165969657184496,-1.749821894954365,-0.918615610866521,-1.1129267674577392,2.4161484611528485,-1.0986011209598092,1.3175473401930393,0.354650258,-1.612178372,-1.257528113,2126.0,exact
Alonzo Gee,2015-16,1632.0,-3.0999999046325684,1.100000023841858,-1.899999976158142,-2.2807802993406576,0.5449203304535144,0.4756460337664323,0.6488317754841377,-1.7358599688871432,-1.3087138131605178,-2.5335340467740726,-0.16251817266587837,-2.696052219439951,-1.660976108,-0.144251976,-1.805228084,1632.0,exact
Joe Ingles,2015-16,1241.0,-1.7000000476837158,-0.10000000149011612,-1.7999999523162842,-0.9280148664809623,0.19496227274793054,0.20806679900963224,0.17530548335537802,-0.7330525937330318,0.10330429339539589,-0.8461426065678088,0.9531415607220604,0.10699895415425154,-0.812935704,0.23195007500000003,-0.58098563,1241.0,exact
Donald Sloan,2015-16,1318.0,0.4000000059604645,-2.299999952316284,-1.899999976158142,0.06606042622784458,-2.058202458757063,-2.1331980043168755,-1.945709140417344,-1.9921420325292185,-1.2160842996098375,0.24735311493914663,-1.4904319108313162,-1.2430787958921696,-0.168524871,-1.539403334,-1.707928205,1318.0,exact
DJ Augustin,2015-16,1178.0,1.100000023841858,-2.9000000953674316,-1.899999976158142,1.7698877318350519,-1.4942706040255729,-1.539174155903947,-1.4269152762080122,0.275617127809479,-0.09144667727929068,0.14847185976912752,-0.7228221875208296,-0.5743503277517021,0.522543216410866,-1.6781759165475383,-1.1556327001366722,1178.0,exact
Matt Barnes,2015-16,2190.0,-0.6000000238418579,-1.7000000476837158,-2.4000000953674316,-1.1189795273651508,-1.0263759896843334,-1.0351927077798058,-1.0131509125411249,-2.1453555170494845,-1.616960694733752,0.7009989450871743,-1.4280251697287354,-0.7270262246415611,-1.9238464920000002,0.188773842,-1.735072651,2190.0,exact
Brandon Knight,2015-16,1870.0,0.30000001192092896,-2.5,-2.299999952316284,0.40801261233403757,-1.486885668961282,-1.4146411792988587,-1.595252403454917,-1.0788730566272444,-0.6532681676985592,1.445125463394969,-1.5662680697328863,-0.12114260633791729,0.526158773,-0.709090127,-0.182931355,1870.0,exact
Luis Scola,2015-16,1636.0,-1.100000023841858,-1.2000000476837158,-2.299999952316284,-1.0937659670941702,-0.5122816830263593,-0.6423243264226016,-0.3172177179319959,-1.6060476501205296,-1.5272890610857548,-1.2086105826983355,0.22066430279972915,-0.9879462798986064,-0.855635859,-0.815958857,-1.6715947160000002,1636.0,exact
Mike Scott,2015-16,1146.0,-1.100000023841858,-0.8999999761581421,-2.0999999046325684,-1.5641840481397473,0.8339374615006022,0.7593006149086633,0.9458927313885107,-0.7302465866391451,-1.4040802341557204,-1.6861905820837617,2.0626296014963135,0.37643901941255176,0.22780012999999996,-0.271432416,-0.043632287,1146.0,exact
Jason Terry,2015-16,1258.0,0.30000001192092896,-2.4000000953674316,-2.0999999046325684,0.35665557059907843,-2.073452223694117,-2.1143382067042262,-2.0121232491789542,-1.7167966530950387,-0.9567261004207657,0.434074511776371,-1.5740813798589643,-1.1400068680825934,-0.175393423,-1.423995554,-1.599388977,1258.0,exact
Tyson Chandler,2015-16,1618.0,-2.700000047683716,0.30000001192092896,-2.4000000953674316,-2.6201892264266147,-0.7497309078993075,-0.7662901521895907,-0.7248920414638826,-3.3699201343259224,-3.490066385612375,-1.0401882874539716,-0.9250819499401639,-1.9652702373941355,-1.5830576800000002,-0.61767541,-2.200733089,1618.0,exact
Myles Turner,2015-16,1367.0,-3.799999952316284,1.399999976158142,-2.4000000953674316,-4.2156104034270925,0.8765726692906208,0.9312246737242891,0.7945946626401185,-3.339037734136472,-2.9475662567840892,-2.7910818014073597,1.3791441962377082,-1.4119376051696515,-2.362128207,0.517500445,-1.844627762,1367.0,exact
Shane Larkin,2015-16,1751.0,-1.899999976158142,-0.6000000238418579,-2.5,-1.3910206783322296,-1.0421825085563712,-1.0494627424710985,-1.03126215768428,-2.433203186888601,-1.7470212929578637,-1.2639098381765133,-1.5307668806568768,-2.79467671883339,-1.255771292,-0.5622449,-1.818016192,1751.0,exact
Alex Len,2015-16,1821.0,-4.400000095367432,1.7999999523162842,-2.5999999046325684,-3.9641890569107154,0.16376115010749845,0.2927694322073089,-0.029751273042217155,-3.800427906803217,-3.514080532661571,-2.013570935362217,-0.19796842417823898,-2.211539359540456,-3.3691347939999994,-0.429950942,-3.799085736,1821.0,exact
Ben McLemore,2015-16,1443.0,-1.7000000476837158,-0.800000011920929,-2.5,-1.5471657402268615,-0.4578082230492077,-0.2299382885286705,-0.7996131248300135,-2.0049739632760692,-0.803293566835355,-2.0494128086799313,-0.9611824782171605,-3.0105952868970918,-1.858933808,-0.4717926459999999,-2.330726454,1443.0,exact
Tayshaun Prince,2015-16,1462.0,-2.799999952316284,0.30000001192092896,-2.5,-3.0704010800808645,-0.02136149574726723,-0.06798014390578651,0.048566476490511684,-3.091762575828132,-3.441640423994521,-2.567148972649103,0.07692385057515841,-2.4902251220739444,-2.333035819,-1.147081411,-3.48011723,1462.0,exact
Isaiah Canaan,2015-16,1966.0,-0.6000000238418579,-2.0999999046325684,-2.700000047683716,-0.6624030604594283,-2.122995360317943,-2.0964097180999928,-2.162873823644868,-2.7853984207773714,-3.1071025184843104,0.44999897595916316,-1.7129178800368954,-1.2629189040777322,-0.908496692,-1.88371575,-2.792212442,1966.0,exact
Jordan Clarkson,2015-16,2552.0,-0.4000000059604645,-2.200000047683716,-2.5999999046325684,-0.2838022065365051,-2.427546825823881,-2.479486662731332,-2.3496370704627036,-2.7113490323603857,-2.709052404189432,0.8899083437966775,-2.422131832521721,-1.5322234887250437,0.310150925,-1.706701301,-1.396550375,2552.0,exact
Zach LaVine,2015-16,2294.0,0.6000000238418579,-3.299999952316284,-2.700000047683716,0.6051249987070919,-3.367543729652308,-3.2465404007566163,-3.5490487229958454,-2.7624187309452157,-2.207166116254823,0.14295700958074592,-2.715091940636678,-2.572134931055932,0.348728691,-1.8569297929999997,-1.508201102,2294.0,exact
Nerlens Noel,2015-16,1965.0,-4.099999904632568,1.5,-2.5999999046325684,-3.1427203007251294,1.4639909147227166,1.4264951570511382,1.520234551230084,-1.6787293860024128,-2.0688391959958365,-1.9766971948261511,0.8020054713353211,-1.17469172349083,-1.957157665,1.718948865,-0.2382088,1965.0,exact
